gene_a,gene_b,fr_label,sl_label,source_GI_flag,PC9_GI_flag,HeLa_GI_flag,PC9_GI_score,PC9_GI_fdr,HeLa_GI_score,HeLa_GI_fdr
DDX3Y,DDX3X,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.332287732884812,0.292956258634036,0.616147213799519,0.112126744351162
ACVR1,ACVRL1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.332122966702557,0.307680606109284,-0.0254171124063662,0.898332028997735
KCNJ10,KCNJ15,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.331969545780221,0.0722812854188897,-0.116253688569207,0.452044526994086
ZNF503,ZNF703,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.328756918042692,0.0960781048204935,-0.0911350040041837,0.28001789497989
ATP2C1,ATP2C2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.327465162548777,0.0903251792404103,-0.243941401649463,0.327797422183154
PLCL2,PLCL1,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.326587170674889,0.129905353265095,-0.550750306156679,0.00482148412881116
HMGCLL1,HMGCL,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.326553976234498,0.0585592330861191,-0.098343704547029,0.586727142490483
FUCA2,FUCA1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.325635755382669,0.299177253213797,0.16511574810333,0.400040242084198
SIAH2,SIAH1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.32336916445634,0.306879032403073,-0.168981056108966,0.376211998776146
FNDC3B,FNDC3A,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.321698619915731,0.0359707244431107,-0.570836243835336,0.0271176925366954
STAT5B,STAT5A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.319778568866508,0.0818195687081307,-0.134674555622853,0.39235697856078
TOMM40L,TOMM40,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.319635850831134,0.193362425855569,-0.12230219499717,0.240282010759303
NOL4L,NOL4,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.319166036963658,0.127158118747595,-0.168861562415117,0.530438491849415
ITIH3,ITIH1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.318543691074736,0.183349477260435,0.172207964180427,0.370123200434612
CLTB,CLTA,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.317614502797049,0.177085723484957,-0.181151110576804,0.193722119654525
RFX3,RFX2,FR_positive,False,buffering,neither_in_PC9,buffering_in_HeLa,-0.314433717812502,0.0700113403463171,0.296535226420194,0.0202369296117205
FCGR3B,FCGR3A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.313847534863057,0.240786248692876,-0.180590189183027,0.193722119654525
FOLH1,NAALAD2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.313584190962247,0.10355765103978,-0.195832850470766,0.313575094890335
SRSF9,SRSF1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.310735040819137,0.338654065087654,0.165904993535574,0.922516659909323
EAF2,EAF1,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.309204013208666,0.41185093954763,-1.29337163095473,0.00373920028510982
LRIG3,LRIG2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.308601312721887,0.13762866938861,0.156558959121034,0.301128202004279
SH3GLB2,SH3GLB1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.308565642796702,0.104684526049447,-0.131757101973997,0.336482095115176
MLLT3,MLLT1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.307526765614564,0.0585592330861191,-0.318851219202648,0.0239464461183069
HECW2,HECW1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.306965132664744,0.104424515581617,-0.324310623058826,0.236430181930312
VAV3,VAV1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.306205508824687,0.429175847041206,0.0091041450024851,0.957409950815016
CORO2B,CORO2A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.305159498628117,0.0700113403463171,-0.13490716203304,0.551016981305533
CABP7,CALN1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.303899136345595,0.042153805823317,-0.43266727137979,0.0713500862406793
NPR2,NPR1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.302997690503614,0.171235066777763,-0.0124583264746872,0.898081456722227
RLN2,RLN1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.299759648747095,0.42964011810295,-0.0777053929190191,0.517387344083856
AADAC,AADACL2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.299149957685092,0.0665169877399334,0.0160040768439171,0.951159086727449
LARGE2,LARGE1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.297752766779736,0.129905353265095,-0.0805586158745806,0.749862358570255
DTNB,DTNA,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.295885674739156,0.125966996566929,-0.0229053822436219,0.904403287150335
TLN2,TLN1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.292800336561835,0.183349477260435,-0.414691800709711,0.233166048572474
ACTL7A,ACTL7B,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.291418198500706,0.111734253582534,0.165320004851424,0.295492972351947
SBF2,SBF1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.289910230060734,0.436518398171928,-0.153948412034585,0.619170766518233
USP9Y,USP9X,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.289791051778479,0.35453901672356,-0.254558831239534,0.14491202620441
THRB,THRA,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.289107105292872,0.224444693382731,0.105316164347331,0.57113415492404
PTGS2,PTGS1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.2885383748726,0.240786248692876,0.158069367041348,0.468686070623177
KCTD3,SHKBP1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.287437100321344,0.358029208491992,0.105204227451884,0.486641446624954
PRELID3B,PRELID3A,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.287074762464261,0.494584466102537,-0.534165571191883,0.0661114477723645
STEAP3,STEAP2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.286071039910796,0.0193938169972305,-0.0734320093682092,0.730017580907386
TMEM120B,TMEM120A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.285082498417247,0.0612945043668892,0.0995102246129808,0.521601682878796
SYT4,SYT11,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.282328252548203,0.191640650215044,-0.0893777762060579,0.757505988134311
CDRT1,FBXW10,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.278649675757033,0.17004162843652,-0.164269213116197,0.216359183030452
BEST4,BEST2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.276502497170796,0.316369143192622,0.104341025426826,0.607418405281913
ACACA,ACACB,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.27455029404072,0.474586437664527,-0.590222529983459,0.0332791875500847
NR2C2,NR2C1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.272583352927522,0.295891346705242,-0.36331637294125,0.177961687861698
DYNLRB2,DYNLRB1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.27169081708092,0.208496453138892,-0.154470124632625,0.627186973777394
PCYT1B,PCYT1A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.271451102033617,0.271652997413348,-0.356154484516112,0.141602581498876
SEMG2,SEMG1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.271146372720183,0.262053144342696,-0.000994404667979842,0.986257106764341
HS6ST3,HS6ST1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.270319293818797,0.469248852987459,-0.228086345656307,0.466388150170991
SMARCC2,SMARCC1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.269490432068603,0.485134671832334,-0.0236629425493204,0.957697108334782
TMEM39B,TMEM39A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.26788249377347,0.167629963544572,0.0555993775836321,0.619475606809286
ABCC1,ABCC3,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.267740687026463,0.0895650594896148,-0.0999780473986614,0.462194398035962
RBBP7,RBBP4,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.267329710209621,0.15350059404962,-1.62555823310419,0.0253130366652487
TOP1MT,TOP1,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.266808970011859,0.421111393054053,-0.620208215853008,0.0273244545035504
RUNDC3B,RUNDC3A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.266660048338422,0.191640650215044,0.00197546199401099,0.997698676083572
CHIC2,CHIC1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.264347210282286,0.224444693382731,-0.181276220952033,0.0846499392454744
KCNK9,KCNK3,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.263419656601747,0.0120627834984713,-0.0746458771994274,0.585159358368505
WDFY2,WDFY1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.257158623444578,0.31690377031748,-0.0790268821085209,0.747434773381791
FAHD2B,FAHD2A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.256385407587815,0.134819481135552,0.0478069825468702,0.840752526141588
BICD2,BICD1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.256355843083867,0.257816820900764,-0.361541917239999,0.0463729894372626
ZNF324B,ZNF324,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.254901012281543,0.111523866578304,0.230072840613175,0.278085593296668
MID2,MID1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.254639510592301,0.206652201311138,-0.0543357111196106,0.79119061947083
AVIL,VIL1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.254271219547863,0.244993105253184,-0.0340120600668936,0.770087867958551
RASSF4,RASSF2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.252163411355872,0.213183516851236,-0.0724116178054913,0.745610818796955
AP3M1,AP3M2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.251329119435551,0.372674332657419,-0.170603849638317,0.211745996937012
SLC52A2,SLC52A1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.251279433255078,0.287280499002173,0.087207076742011,0.528821138437649
LMAN2L,LMAN2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.250107958032706,0.267530131097508,-0.0541261274265747,0.765350732691389
HPR,HP,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.249642647854757,0.520534867714484,-0.160317236303058,0.452044526994086
SLC23A2,SLC23A1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.247223220890534,0.395250645733692,-0.159116772526415,0.585159358368505
HOXA5,HOXB5,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.246679735408442,0.305490589662238,0.0142645272705349,0.943876104384426
GMPR2,GMPR,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.245480136953585,0.257816820900764,-0.201238805543858,0.4436033897991
ZMIZ2,ZMIZ1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.244581239254871,0.185317563344975,-0.211426067077082,0.17106747703812
TIMM17B,TIMM17A,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.243338350128773,0.562202315261349,-1.27250688186778,0.00868952118957267
GPD1L,GPD1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.243319933833957,0.183349477260435,-0.32545749109148,0.0223368067997995
VASH2,VASH1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.243167193378491,0.307680606109284,0.105575916247229,0.508767936482018
ADSS,ADSSL1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.241829456216967,0.480276611030704,-0.367620479890642,0.104952108616464
GRM3,GRM2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.239456782046363,0.22032739731608,0.067041628850502,0.575656463859109
NIPSNAP3B,NIPSNAP3A,FR_positive,False,buffering,neither_in_PC9,buffering_in_HeLa,-0.239453676324782,0.374096536511896,0.501631184552362,0.0825308573129604
NELL2,NELL1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.239422787741241,0.395250645733692,0.257436300162228,0.360986960341723
CHRNA5,CHRNB3,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.238833259977975,0.364151895466134,0.091128012902347,0.729780040265873
GPSM2,GPSM1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.236924104835771,0.191640650215044,-0.237375372718166,0.224973566636753
SLC27A1,SLC27A4,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.233997804255102,0.24061357101446,-0.193213463071243,0.147051624964556
WIPI2,WIPI1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.230987655159786,0.22032739731608,-0.390814813873571,0.112126744351162
MPP2,MPP6,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.229526268085591,0.193362425855569,-0.00525027411988787,0.960769784696402
ASB14,ASB15,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.228945070131304,0.31690377031748,-0.215468880497424,0.230777966320165
IPO5,RANBP6,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.228899354079134,0.479945136437964,-0.12772902272588,0.339385856771504
STXBP2,STXBP1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.22758711565577,0.257816820900764,-0.2604509702931,0.0463729894372626
PDCL3,PDCL2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.226174714632884,0.292956258634036,-0.0979514162240773,0.635740941050166
RNF144B,RNF144A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.224668558001553,0.281868586455454,-0.0160799806100807,0.898785982338476
MICB,MICA,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.224272510755599,0.564522105807814,0.132977230188544,0.416498469275456
WNT8B,WNT8A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.223847354791559,0.371781754651805,-0.000579806422767378,0.984954094108547
DUSP21,DUSP18,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.223314323080537,0.207219190124315,0.0952426363832877,0.521601682878796
RMND5B,RMND5A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.22239193826747,0.258544498712919,-0.303468509295262,0.0661114477723645
TNFAIP8L2,TNFAIP8L1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.222150103846609,0.210141133099896,0.133020731318242,0.209220397886062
FUT2,FUT1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.222061455605908,0.261249464834571,0.0557844193120828,0.679424305466099
UNC13B,UNC13A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.221141177454948,0.122093598323463,0.0478702206190266,0.524262728042644
WNT5B,WNT5A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.219921581360057,0.271771293642759,-0.10345199170908,0.434945857612717
ATG4A,ATG4B,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.218986269921055,0.271652997413348,-0.0746793227126699,0.408369018365552
MX2,MX1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.217186318915504,0.416540051840833,0.231120940936797,0.0623087693659658
CDRT15L2,CDRT15,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.217021132577492,0.374096536511896,-0.133320411205607,0.452044526994086
NR5A2,NR5A1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.216111631785675,0.198085682783508,-0.278434616542867,0.232186283378809
SNAP25,SNAP23,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.214035188650664,0.588640824897756,-0.428240296928716,0.112126744351162
GALNT6,GALNT3,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.213963252741286,0.147708588688836,-0.139116872228181,0.104952108616464
RPL10L,RPL10,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.211905082345212,0.511957006175534,-0.655914366664853,0.190616231607446
TBPL2,TBP,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.209348744269121,0.429175847041206,0.0372522889025965,0.853727137165554
GRK3,GRK2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.207639911640991,0.0544802663068899,-0.0777951649599306,0.57992532305431
OSBP2,OSBP,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.207047760643071,0.512458765502247,-0.0715216044943796,0.767656227632526
TPST2,TPST1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.207013198826018,0.343795951335848,-0.0405237019946529,0.745610818796955
TRPM7,TRPM6,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.205165956349648,0.579620884962609,-0.120645236099925,0.54585452124157
CHD2,CHD1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.20474172757755,0.36248992548441,-0.182374188293884,0.257817791207905
PURB,PURA,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.204316997970954,0.213183516851236,-0.359994443153324,0.135443754176719
GIT2,GIT1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.203885221783045,0.294862610145239,-0.203471717020851,0.330215082955281
CSTB,CSTA,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.203759187208819,0.568813469641428,0.0727070020707283,0.377806085440341
CD151,TSPAN11,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.203523447320984,0.242213512889361,0.0476711693299261,0.625023409333316
RPS6KA5,RPS6KA4,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.202812104934916,0.591260998793217,-0.203724688354008,0.177961687861698
SP9,SP8,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.202695826272116,0.271652997413348,0.299205601022635,0.134150058326558
ADARB1,ADARB2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.202564894611644,0.520534867714484,0.0432402843314127,0.747434773381791
USP15,USP4,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.201556743137407,0.396703864278972,0.0423715292202995,0.781272388966406
UCHL3,UCHL1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.201536511546023,0.212228331304456,-0.142078661186684,0.420764186767567
CTXN3,CTXN2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.201392252164634,0.502086722540562,-0.00676472861745305,0.964506978602679
BEX2,BEX1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.201232497858251,0.346312642406372,-0.284527602882083,0.0571507137137977
EDDM3B,EDDM3A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.20059795696287,0.593763588530155,0.158219830354267,0.409196741679801
RPL26L1,RPL26,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.199385820205867,0.683197111837713,-0.366707514735068,0.409196741679801
TIMM23B,TIMM23,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.198338073752418,0.672953468462832,0.0272542751016305,0.923145572934036
HNRNPR,SYNCRIP,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.198261069587879,0.502086722540562,-0.728080779534177,0.0591673694429273
GCOM1,MYZAP,FR_positive,False,buffering,neither_in_PC9,buffering_in_HeLa,-0.197157295102839,0.302413465034238,0.288991400615859,0.0319342002373085
NKAPL,NKAP,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.197004335943081,0.573030905531125,0.175943943702486,0.202353179866433
JRKL,TIGD2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.194738804639015,0.346271456319181,-0.145894626646473,0.339318930142494
ATP5L,ATP5L2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.194679094483105,0.481644330272611,0.085794881144703,0.790801877236151
CEACAM4,CEACAM3,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.19430351264764,0.317129909120618,-0.0528801078070187,0.691230068913861
TMEM30B,TMEM30A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.193324534193195,0.409050886452809,-0.0742577311976436,0.788802258384481
P2RY4,P2RY2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.19293441750137,0.36248992548441,0.103648950726099,0.43604637806125
ARNT,ARNT2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.191923442961539,0.331465384938238,0.00537083751527631,0.974004868577215
PROKR2,PROKR1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.191318359888911,0.332369085542768,-0.0580993151609344,0.619170766518233
SIGLEC11,SIGLEC10,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.1905307246051,0.504860684912423,-0.142615274778771,0.207567002628335
